timestamp,vehicle_id,label,route_id,trip_id,latitude,longitude,bearing,current_stop_sequence,stop_id
1457864912,539,,,,52.207794,-1.016919,330.0,0,
1457864913,554,,,,52.22858,-0.9094478,54.0,0,
1457864913,580,,,,52.248745,-0.81778115,210.0,0,
1457864915,582,,,,52.273476,-0.81433284,342.0,0,
1457864915,583,,,,52.240677,-0.91907424,102.0,0,
1457864914,584,,,,52.228493,-0.9111719,6.0,0,
1457864915,586,,,,52.256897,-0.8344478,150.0,0,
1457864914,591,,,,52.239693,-0.89393055,258.0,0,
1457864881,593,,,,52.245785,-0.87022364,30.0,0,
1457864915,608,,,,51.89077,-2.0778387,18.0,0,
1457864916,628,,,,52.236824,-0.9008271,186.0,0,
1457864916,631,,,,52.25197,-0.8294191,354.0,0,
1457864917,641,,,,52.492382,-0.70585585,342.0,0,
1457864858,642,,,,52.395786,-0.7298501,162.0,0,
1457864919,644,,,,52.187275,-0.88631564,138.0,0,
1457864881,653,,,,52.252327,-0.8463731,258.0,0,
1457864918,654,,,,52.039425,-0.76189035,234.0,0,
1457864918,659,,,,52.249817,-0.86375815,90.0,0,
1457864918,661,,,,52.47921,-0.73114324,18.0,0,
1457864918,663,,,,52.402237,-0.72611445,138.0,0,
1457864918,664,,,,52.491844,-0.45585585,210.0,0,
1457864919,679,,,,51.559498,-1.8305684,318.0,0,
1457864920,682,,,,52.424103,-0.80470645,162.0,0,
1457864920,687,,,,52.22858,-0.90973514,270.0,0,
1457864920,688,,,,52.23754,-0.91260874,138.0,0,
1457864919,689,,,,52.228043,-0.91088456,6.0,0,
1457864880,693,,,,52.236736,-0.8980972,90.0,0,
1457864920,694,,,,52.24767,-1.169218,138.0,0,
1457864920,696,,,,52.230732,-0.9363156,174.0,0,
1457864934,808,SCFensOVD-21309,,,0.0,0.0,0.0,0,
1457864917,902,,,,52.586468,-1.0604535,318.0,0,
1457864917,906,,,,52.26738,-0.8608846,54.0,0,
1457864881,909,,,,52.04525,-0.7489593,54.0,0,
1457864918,910,,,,52.228134,-0.9105972,6.0,0,
1457864918,911,,,,52.258152,-0.90053976,6.0,0,
1457864917,912,,,,52.248386,-0.8683559,198.0,0,
1457864888,921,,,,52.22822,-0.91045356,186.0,0,
1457864919,922,,,,52.25681,-0.83430415,126.0,0,
1457864925,1018,SCFensOVD-15218,,,52.212955,0.11260667,166.0,0,
1457864910,2019,,,,52.592113,-0.25470644,150.0,0,
1457864910,2027,,,,52.589245,-0.20858575,246.0,0,
1457864911,2029,,,,52.13745,-0.47108576,294.0,0,
1457864911,2049,,,,52.588707,-0.24752253,6.0,0,
1457864911,2054,,,,52.575176,-0.2890455,54.0,0,
1457864910,2056,,,,52.573563,-0.24680413,90.0,0,
1457864911,2057,,,,52.557705,-0.23717771,258.0,0,
1457864910,2058,,,,52.600086,-0.22223517,306.0,0,
1457864911,2065,,,,52.57437,-0.24666047,90.0,0,
1457864910,2070,,,,52.57455,-0.24694782,66.0,0,
1457864823,2999,,,,52.196144,0.15549469,6.0,0,
1457864640,3001,,,,52.22885,0.15750618,6.0,0,
1457864881,3003,,,,52.19937,0.13868435,306.0,0,
1457864912,3046,,,,52.16765,0.10779355,78.0,0,
1457864911,3047,,,,52.201523,0.11842573,330.0,0,
1457864913,3048,,,,52.18315,0.11856941,210.0,0,
1457864910,3051,,,,52.203762,0.12331079,42.0,0,
1457864911,3052,,,,52.212452,0.14946021,210.0,0,
1457864913,3053,,,,52.20448,0.1225924,318.0,0,
1457864912,3054,,,,52.212723,0.18193147,186.0,0,
1457864913,3056,,,,52.214516,0.08408665,150.0,0,
1457864913,3058,,,,52.19471,0.13466136,342.0,0,
1457864910,3059,,,,52.168724,0.159374,114.0,0,
1457864912,3060,,,,52.20618,0.1350924,222.0,0,
1457864912,3064,,,,52.206,0.13466136,246.0,0,
1457864910,3068,,,,52.59256,-0.20427541,198.0,0,
1457864912,3073,,,,52.129387,-0.46303976,354.0,0,
1457864914,3083,,,,52.211468,0.10161538,282.0,0,
1457864910,3092,,,,52.548115,-0.22855702,186.0,0,
1457864880,3097,,,,52.60322,-0.27625817,342.0,0,
1457864913,3106,,,,52.245247,0.15104067,30.0,0,
1457864910,3120,,,,52.136288,-0.47166047,330.0,0,
1457864910,3124,,,,52.15896,-0.43933287,102.0,0,
1457864920,3125,SCFensOVD-15812,,,52.305824,0.00163167,112.0,0,
1457864924,3127,SCFensOVD-15814,,,52.329403,-0.19162168,0.0,0,
1457864911,3138,SCFensOVD-15199,,,52.21783,0.11095447,6.0,0,
1457864911,3559,,,,52.207882,0.12589699,102.0,0,
1457864910,3601,WP-WD402 RAU,,,52.275803,-0.01117197,306.0,0,
1457864913,3612,WPB-WG101 BG59,WPB-C,1345008-20151221-22000909,52.19516,0.13078205,198.0,29,526
1457864910,3647,WPB-WG102 HFA,,,52.307346,-0.01806852,270.0,0,
1457864910,3801,,FECS-X1,944163-20150125-20170305,52.610138,0.035208,282.0,4,1953
1457864923,3802,,FECS-X1,944148-20150125-20170305,52.620594,-0.052056,102.0,4,1941
1457864922,3807,,FECS-X1,944024-20150125-20170305,52.666603,1.101952,294.0,5,11504
1457864905,3808,,FECS-X1,943723-20150125-20170305,52.751472,0.400355,186.0,2,11198
1457864912,3812,,FECS-X1,943735-20150125-20170305,52.740032,0.410769,300.0,15,10677
1457864911,3814,,FECS-X1,944010-20150125-20170305,52.68111,0.977147,84.0,7,36671
1457864907,3815,,FECS-X1,944165-20150125-20170305,52.63819,1.54819,180.0,0,
1457864915,3816,,FECS-X1,944164-20150125-20170305,52.624043,1.293148,336.0,0,
1457864896,3817,,,,52.639088,1.548095,354.0,0,
1457864819,4002,,,,52.12679,-0.30312598,114.0,0,
1457864910,4010,,,,52.119263,-0.46189034,270.0,0,
1457864917,4011,,,,52.13557,-0.4687869,0.0,0,
1457864911,4044,,,,51.98799,-0.2662007,174.0,0,
1457864346,4045,,,,52.129566,-0.46203402,66.0,0,
1457864910,4046,,,,52.116306,-0.4707984,66.0,0,
1457864848,4052,,,,52.12222,-0.44076967,318.0,0,
1457864913,4053,,,,52.129566,-0.46174666,186.0,0,
1457864914,4054,,,,52.130104,-0.4608846,162.0,0,
1457864914,4055,,,,52.129658,-0.46203402,6.0,0,
1457864910,4058,,,,52.129745,-0.46174666,162.0,0,
1457864911,4059,,,,52.137543,-0.4720915,342.0,0,
1457864911,4076,,,,52.129658,-0.46117195,210.0,0,
1457864910,4079,,,,52.137543,-0.47094208,126.0,0,
1457864920,13021,,SCNH-X47,1495501-20160222-20161223,52.228737,-0.909525,66.0,37,113777
1457864924,13046,,SCNH-X4,1496016-20160222-20161223,52.25033,-0.862467,72.0,5,19773
1457864917,13050,,SCNH-X4,1495880-20160222-20161223,52.402317,-0.726137,78.0,13,19984
1457864918,13052,,SCNH-X47,1495664-20160222-20161223,52.29755,-0.688615,318.0,32,21549
1457864929,13057,,SCNH-X47,1495609-20160222-20161223,52.29764,-0.688573,150.0,3,20573
1457864928,13128,,SCNH-16,1483674-20160222-20161223,52.248363,-0.820925,264.0,7,19585
1457864918,13130,,SCNH-1,1484973-20160222-20161223,52.27379,-0.814032,84.0,28,12060
1457864923,13131,,SCNH-9B,1492903-20160222-20161223,52.240726,-0.919105,96.0,26,19806
1457864920,13141,,SCNH-1,1485297-20160222-20161223,52.25673,-0.83456,150.0,17,19788
1457864929,13146,,SCNH-1,1485295-20160222-20161223,52.23949,-0.896848,258.0,30,11845
1457864918,13148,,SCNH-1,1484975-20160222-20161223,52.249172,-0.868515,342.0,6,19569
1457864915,13159,,SCNH-7A,1491765-20160222-20161223,52.187325,-0.886325,120.0,4,19517
1457864925,13161,,SCNH-16,1483670-20160222-20161223,52.240932,-0.899527,24.0,32,113730
1457864929,13166,,SCNH-X7,1496521-20160222-20161223,52.58799,-1.062117,324.0,7,21875
1457864930,13173,,SCNH-X7,1496712-20160222-20161223,52.045856,-0.74938,210.0,0,
1457864916,13175,,SCNH-X7,1496335-20160222-20161223,52.258335,-0.900643,0.0,3,12050
1457864927,13176,,SCNH-16,1483672-20160222-20161223,52.24798,-0.868792,198.0,25,19593
1457864923,13188,,,,52.36663,-1.293825,216.0,0,
1457864920,13189,,,,52.39455,-1.24404,18.0,0,
1457864924,13199,,,,52.37283,-1.261405,96.0,20,22956
1457864795,13222,,SCNH-50,1489329-20160222-20161223,52.224625,-0.549268,114.0,52,2545
1457864921,13236,,,,52.634766,-1.139688,150.0,0,
1457864926,13238,,,,52.575558,-1.319158,54.0,0,
1457864922,13255,,SCNH-3,1486787-20160222-20161223,52.36586,-1.230903,120.0,2,36433
1457864918,13297,,SCNH-16,1483439-20160222-20161223,52.25745,-0.900702,180.0,20,12163
1457864924,13301,,SCNH-15A,1482918-20160222-20161223,52.273754,-0.90959,126.0,5,12150
1457864932,13304,,SCNH-14,1482525-20160222-20161223,52.23866,-0.898003,72.0,28,113712
1457864930,13306,,SCNH-16,1483435-20160222-20161223,52.256855,-0.834582,144.0,49,19581
1457864922,13312,,SCNH-8,1492323-20160222-20161223,52.15745,-0.965172,192.0,30,23540
1457864913,13314,,SCNH-12,1482216-20160222-20161223,52.23773,-0.912843,138.0,17,12002
1457864914,13315,,SCNH-12,1482415-20160222-20161223,52.2298,-0.92289,84.0,7,11994
1457864926,13317,,SCNH-12,1482413-20160222-20161223,52.23872,-0.898842,162.0,20,113720
1457864914,13319,,SCNH-D3,1493234-20160222-20161223,52.207825,-1.016882,0.0,20,22883
1457864934,13323,,SCNH-D3,1493293-20160222-20161223,52.237755,-0.897152,342.0,55,113717
1457864398,13324,,SCNH-D2,1493179-20160222-20161223,52.25628,-1.161952,234.0,11,22957
1457864931,13326,,SCNH-15A,1482916-20160222-20161223,52.230095,-0.93634,258.0,28,19810
1457864920,13329,,SCNH-7A,1491763-20160222-20161223,52.289547,-0.852683,342.0,59,20034
1457864914,13331,,SCNH-16,1483441-20160222-20161223,52.2699,-0.900515,270.0,4,12067
1457864925,13332,,SCNH-2,1486402-20160222-20161223,52.271885,-0.85315,270.0,16,12182
1457864929,13348,,SCNH-9B,1492821-20160222-20161223,52.23679,-0.901,174.0,19,11972
1457864916,13351,,SCNH-9B,1492901-20160222-20161223,52.25209,-0.829418,222.0,50,19550
1457864923,13364,,SCNH-X1,1495085-20160222-20161223,52.403248,-0.740755,108.0,25,19606
1457864927,13381,,SCNH-3,1487401-20160222-20161223,52.493763,-0.706293,348.0,24,24033
1457864928,13389,,SCNH-3,1487154-20160222-20161223,52.48213,-0.71412,162.0,27,20963
1457864920,13392,,SCNH-19,1484365-20160222-20161223,52.423855,-0.80474,0.0,8,19751
1457864434,14003,,SCCM-1,1470982-20160222-20161224,52.541687,-0.304175,336.0,13,1093
1457864926,14008,,SCCM-B,1478587-20160222-20161224,52.219204,0.111447,18.0,4,20744
1457864918,14025,,SCCM-B,1478423-20160222-20161224,52.305893,0.001557,114.0,4,20714
1457864934,14026,,SCCM-B,1478586-20160222-20161224,52.3071,-0.007298,270.0,10,20733
1457864923,14027,,SCCM-B,1478428-20160222-20161224,52.329563,-0.191473,54.0,48,2316
1457864932,14030,,SCCM-13,1469531-20160222-20161224,52.082367,0.441798,138.0,1,509
1457864928,14034,,SCCM-13,1469466-20160222-20161224,52.194393,0.131958,144.0,4,416
1457864918,14037,,SCCM-13,1469530-20160222-20161224,52.17614,0.145728,318.0,38,443
1457864916,14044,,SCCM-Tour,1480081-20160222-20161224,52.20779,0.126103,78.0,5,581
1457864925,14074,,SCCM-1,1470765-20160222-20161224,52.592274,-0.254642,150.0,29,1119
1457864918,14082,,SCCM-7,1476847-20160222-20161224,52.175533,0.135813,144.0,23,787
1457864928,14084,,SCCM-PR2,1479278-20160222-20161224,52.167694,0.107857,12.0,1,3534
1457864926,14086,,SCCM-PR2,1479490-20160222-20161224,52.183247,0.118413,228.0,5,1360
1457864923,14089,,SCCM-PR1,1478843-20160222-20161224,52.20355,0.123267,174.0,3,3531
1457864932,14091,,SCCM-PR1,1479059-20160222-20161224,52.205368,0.121537,312.0,5,3532
1457864918,14092,,SCCM-PR1,1479061-20160222-20161224,52.212803,0.181982,216.0,0,
1457864923,14094,,SCCM-PR1,1478844-20160222-20161224,52.214516,0.084118,30.0,1,2410
1457864916,14097,,SCCM-PR3,1479928-20160222-20161224,52.168736,0.159692,18.0,1,3540
1457864929,14098,,SCCM-PR3,1479926-20160222-20161224,52.205936,0.134622,222.0,6,3537
1457864922,14102,,SCCM-PR3,1479711-20160222-20161224,52.205578,0.134652,216.0,3,873
1457864923,14104,,SCCM-PR3,1479712-20160222-20161224,52.245247,0.151147,318.0,1,3536
1457864926,14105,,SCCM-8,1477215-20160222-20161224,52.235962,0.112727,120.0,23,3047
1457864919,14107,,SCCM-3,1472921-20160222-20161224,52.18661,0.153575,288.0,8,2022
1457864933,14112,,SCCM-5,1474717-20160222-20161224,52.254227,0.014493,210.0,2,2696
1457864929,14113,,SCCM-7,1476720-20160222-20161224,52.192818,0.135955,192.0,5,28619
1457864930,14114,,SCCM-PR3,1479710-20160222-20161224,52.20076,0.125775,162.0,4,3539
1457864929,14115,,SCCM-1,1469935-20160222-20161224,52.204094,0.123177,216.0,21,1071
1457864904,14125,,SCCM-7,1476848-20160222-20161224,52.120365,0.168918,18.0,2,316
1457864921,14126,,SCCM-8,1477335-20160222-20161224,52.21896,0.111398,6.0,7,3039
1457864921,14127,,SCCM-8,1477216-20160222-20161224,52.288067,0.12317,0.0,0,
1457864919,14129,,SCCM-3,1472920-20160222-20161224,52.210472,0.160733,60.0,28,2009
1457864919,14133,,SCCM-7,1476719-20160222-20161224,52.125595,0.174988,258.0,31,375
1457864926,14139,,SCCM-3,1472699-20160222-20161224,52.21371,0.162803,162.0,9,2006
1457864931,14140,,SCCM-1,1470172-20160222-20161224,52.19411,0.187555,330.0,13,881
1457864924,14142,,SCCM-1,1469936-20160222-20161224,52.22967,0.135252,54.0,2,1064
1457864923,14148,,SCCM-6,1475710-20160222-20161224,52.20829,0.123325,282.0,2,612
1457864928,14152,,SCCM-4,1473977-20160222-20161224,52.21815,-0.07781,84.0,13,962
1457864924,14154,,SCCM-3,1472698-20160222-20161224,52.184963,0.165343,102.0,32,2018
1457864932,14158,,SCCM-1,1470764-20160222-20161224,52.54605,-0.281453,246.0,51,1151
1457864920,14171,,SCCM-1,1470376-20160222-20161224,52.13762,-0.471548,198.0,1,746
1457864917,14173,,SCCM-1,1470553-20160222-20161224,52.114147,-0.497772,300.0,18,1089
1457864922,14222,,SCCM-33,1472368-20160222-20161224,52.554535,-0.227458,0.0,15,1728
1457864925,14226,,SCCM-2,1471501-20160222-20161224,52.196117,0.155913,102.0,20,1440
1457864914,14229,,SCCM-2,1471502-20160222-20161224,52.227695,0.145948,222.0,2,1443
1457864932,14230,,SCCM-2,1471315-20160222-20161224,52.20017,0.136743,300.0,15,1444
1457864928,14240,,SCCM-73,1476519-20160222-20161224,52.138252,-0.300107,354.0,27,3454
1457864930,14248,,SCCM-9,1478060-20160222-20161224,52.119347,-0.464115,276.0,12,775
1457864928,14250,,SCCM-5,1475010-20160222-20161224,52.13752,-0.471945,108.0,0,
1457864920,14266,,SCCM-72,1476412-20160222-20161224,51.98549,-0.266072,180.0,55,3403
1457864927,14268,,SCCM-81,1477069-20160222-20161224,52.116493,-0.468752,150.0,8,3626
1457864914,14277,,SCCM-37,1472516-20160222-20161224,52.58896,-0.210118,258.0,32,1916
1457864921,14282,,SCCM-3,1473457-20160222-20161224,52.559235,-0.229753,144.0,13,2091
1457864919,14284,,SCCM-3,1473259-20160222-20161224,52.58628,-0.275352,222.0,1,29154
1457864921,14286,,SCCM-4,1474357-20160222-20161224,52.5914,-0.205352,204.0,2,2931
1457864916,14287,,SCCM-53,1474565-20160222-20161224,52.137226,-0.472092,330.0,0,
1457864915,14291,,SCCM-7,1476943-20160222-20161224,52.158867,-0.438103,96.0,14,25413
1457864916,14292,,SCCM-5,1475560-20160222-20161224,52.54738,-0.228687,192.0,33,2057
1457864920,14297,,SCCM-2,1471934-20160222-20161224,52.604725,-0.279897,246.0,3,1502
1457864927,14301,,SCCM-6,1475929-20160222-20161224,52.137547,-0.470782,78.0,0,
1457864827,14308,,SCCM-6,1476299-20160222-20161224,52.570095,-0.243363,276.0,18,1092
1457864864,14309,,SCCM-5,1475341-20160222-20161224,52.55804,-0.232907,246.0,9,3095
1457864564,14310,,SCCM-5,1475340-20160222-20161224,52.59976,-0.221142,132.0,45,2501
1457864927,14317,,SCCM-3,1473258-20160222-20161224,52.574158,-0.246645,186.0,21,2100
1457864926,14322,,SCCM-2,1471933-20160222-20161224,52.574284,-0.246588,12.0,25,1510
1457864869,14325,,SCCM-2,1472149-20160222-20161224,52.596222,-0.244122,84.0,18,1519
1457864925,14332,,SCCM-8,1477431-20160222-20161224,52.133514,-0.48094,306.0,3,771
1457864919,14335,,SCCM-4,1474131-20160222-20161224,52.137512,-0.47226,168.0,19,3877
1457864928,14337,,SCCM-3,1473093-20160222-20161224,52.12224,-0.440782,0.0,3,3897
1457864919,14357,,SCCM-99,1477623-20160222-20161224,52.042095,-0.752873,144.0,2,54034
1457864916,14363,,SCCM-X5,1480687-20160222-20161224,52.08166,-0.697145,0.0,0,
1457864919,14368,,SCCM-X5,1480563-20160222-20161224,52.138645,-0.472167,18.0,8,21597
1457864914,14370,,SCCM-X5,1480422-20160222-20161224,52.21163,-0.290123,168.0,3,3775
1457864916,14371,,SCCM-X5,1480421-20160222-20161224,52.137634,-0.471648,168.0,1,36827
1457864921,14372,,SCCM-X5,1480562-20160222-20161224,52.221607,-0.287893,12.0,10,3774
1457864928,14373,,SCCM-X5,1481007-20160222-20161224,51.898502,-1.153585,156.0,3,35892
1457864924,14374,,SCCM-X5,1480794-20160222-20161224,51.795414,-1.284568,198.0,0,
1457864932,14375,,SCCM-X5,1480686-20160222-20161224,52.042118,-0.789142,312.0,3,29786
1457864925,14377,,SCCM-X5,1480171-20160222-20161224,52.20349,0.128848,318.0,11,2452
1457864769,14378,,SCCM-X5,1480418-20160222-20161224,51.995052,-1.014498,276.0,3,4244
1457864918,14386,,SCCM-B,1478425-20160222-20161224,52.33463,-0.183542,12.0,11,1618
1457864927,14388,,SCCM-B,1478422-20160222-20161224,52.212986,0.112598,144.0,49,20717
